ABL1,AFF4,AKT2,ALK,APC,AXL,BCL2,BCL3,BCL6,BCR,BRCA1,BRCA2,CBFA2T2,CBFB,CDKN2A,CSF1R,DCC,DEK,EGFR,EPS15,ERBB2,ERG,ETS1,FES,FGF3,FUS,HRAS,IL3,JUN,KIT,KRAS,LCK,LMO1,LMO2,LYL1,MAS1,MCF2,MDM2,MEN1,MYB,MYC,MYH11,NF1,NF2,NFKB2,NOTCH1,NPM1,NRAS,PAX5,PBX1,PIM1,PML,PTEN,RAF1,RARA,RB1,REL,RET,ROS1,RUNX1,SET,SKI,SMAD2,SMAD4,SRC,TAL1,TAL2,TIAM1,TP53,TSC2,VHL,WRN,WT1,capture
43.100175054143044,43.51590423322903,43.084394746080996,43.903122240880236,42.63043399110345,44.276573276951225,40.09277172700602,46.5376476499041,43.4596243850785,45.21576234684025,43.42752268321139,42.12456793406581,43.79267471890247,45.875271110547956,44.29842299640692,43.574335165699665,44.11985457423956,44.33153221953702,44.01117239571947,44.431347339608664,43.490194462949454,44.07402598042892,44.6828655072698,43.219106195640606,44.250932228952955,43.18476252244518,44.622616760958685,44.84079797660153,42.269683382146255,43.80570106221645,45.8791450702986,43.14006111404466,42.95759902180989,44.75125652786813,44.01955832117317,42.48657783139143,45.31543965589558,44.00307567794336,43.00143341548678,43.86066390803019,42.88411250868002,43.891005218518245,44.05705755269444,44.21626495149152,43.53192173680809,43.14166548513032,45.29038214176146,45.449257898973876,43.55271193205821,43.35740952807452,43.37524201397215,41.703928143364976,44.68075443853257,43.80825789813487,43.227429645566545,44.32455540085192,42.452394676687064,43.72101631670199,44.08000700851229,43.88780968168378,44.770329849725094,43.49295027007109,44.937772429127044,42.96861799965699,43.60543995850496,42.87231147057474,43.50642571425308,44.245457521970565,44.412882205017766,44.01192180918665,43.416491206235406,44.72448473781116,44.96531718860917,Nextera
43.027271811157505,42.935682443162754,43.3903898853457,43.363179933400225,42.95147419509225,43.88879046769506,43.424672766988515,43.8538294159046,42.92117609449942,43.39090444295951,43.124717186724745,42.35252124008864,44.4663013003726,44.86140819426734,43.30283680862465,43.64207008505612,43.86256529819953,43.53792604172374,43.55761113516636,44.161806357996504,42.84498562848671,42.8801741747709,43.837865614572564,43.119095974407806,42.88803776918089,44.02927363012648,43.17688160341001,42.965550034040476,41.61070384331389,43.35049258583127,44.326529440417765,41.96803948276548,43.8222744071293,45.66212646628578,44.31661425290259,41.71699877094849,44.72596257615069,42.85778328327153,43.36824277092379,44.132996360623686,41.193907232677525,43.780564463883735,44.17105419542841,44.48542600266715,43.19933889054648,42.63888242289525,43.857114813877324,45.13246219567177,43.83973989600464,43.03486919113928,43.63123214314091,42.474055672271376,44.02337188342579,44.26556870487476,42.99489546351301,43.63122742287795,42.97677270364912,43.531842710597175,44.17429563260119,43.115055510433855,43.54656410316954,43.458530478351676,44.12896287437269,44.149164560840575,44.31551916674457,43.039816779991384,43.01044358319333,43.398730688878494,44.109070453076825,43.35758696295499,42.48769343651479,44.13427618211234,43.93894733072407,Nextera
41.883383930369234,41.97093785838675,41.728968900203846,42.01867239639804,41.242771956840244,41.86402052008344,41.96493113113686,45.86344014812254,41.498884392190064,42.56844784290662,41.07600507740688,41.12349913422243,42.6867034371327,51.441730753203686,45.96548021516345,41.54960142723791,42.18159385690488,42.55991473451513,42.457655450421164,42.05120874072552,41.435667474720475,41.40869968483215,41.492348608987925,42.3669844521645,41.48991892906061,41.70126103495417,42.22654589008641,41.82969247470441,42.52931144854141,42.41886287460372,43.08600887447534,40.88716069187359,44.44666324468165,42.94638189394129,44.01450747950834,40.50092959493125,42.92680338259441,42.136411277813146,41.404997480961434,41.60978535086431,40.90428228679217,41.96246955147589,42.23593444488579,42.679018762385745,42.28228458548396,43.52822644784235,40.739227998992874,43.39887983912615,42.80793261815969,42.744908934460064,43.69713781978566,41.49874349689745,42.206284702778795,42.15297354865994,42.29835644839071,43.27626243211231,41.64921434860446,42.44092438557326,42.15539810219469,44.74372322769234,42.91901186497985,44.5434352184763,42.52187899278701,41.6711536559205,43.82081358666713,42.8143326609943,41.960360034515276,41.70166728348944,41.71812753367473,42.5700494393208,48.81740863510363,42.17337628809595,45.9209386155982,NexteraCap
43.827950472188945,43.7174754295262,43.36798154296329,43.81010379480271,42.541759028655655,43.749763706531475,44.4146869936387,48.17809246243573,43.76968085920057,44.722335977566324,43.41805747113978,43.189106917008715,44.6038023790349,49.902242980312124,52.32610950825609,43.79436655101677,44.06917028830403,44.8358373431942,44.30877111356823,44.669232469536276,44.085546994372045,43.98614905494649,43.760815563067965,43.8932279042161,49.309059380845156,44.41150985396753,44.68069806875741,44.637961677342666,47.890160890557844,44.62227229223795,45.19293204711696,42.65967361534234,46.219292035812344,48.1987142602649,47.437145278181745,42.05762895603628,45.19372362510029,43.80278199404842,43.7758379951232,44.20166155837729,42.881289539846975,43.79614766623129,44.55592360919918,45.15700749398164,44.71928433311454,45.47651537518621,45.50601192917105,44.967189121585434,44.28955500788566,44.344447701558465,46.22611274170682,43.33399916783787,44.73817045640808,44.11707702040292,43.70616575115056,45.70774233373838,43.94317374371297,44.6498533154623,44.11786486260143,48.54103378186523,44.9744345332106,47.94404201768057,44.64843900410862,44.06697741253354,45.45348759924285,51.130556929652826,43.248918777532595,43.60370106450117,43.93602738990807,44.05648617862824,48.24122853187427,44.7571794110063,48.33677325980733,NexteraCap
39.34894540624614,39.68570380578698,39.75268665554674,39.746705237896705,38.938563588249366,40.07523422386538,39.329435300563446,39.42971052550673,39.45501337074052,39.95226596223617,39.35282325250957,39.092072050603434,40.169049155898534,41.278421356336246,39.273382104979596,39.91812350156177,40.027895881915896,40.50721275785081,40.079953975823365,40.72468177061665,39.88343236120173,40.055126669443595,40.31267184193053,39.93638554131126,39.29262965455024,40.37645781503856,40.16002976651505,40.00829977581278,38.88652344532707,39.779783172150154,40.528254645481404,39.724813543325176,39.796233067534644,39.16013939935529,39.28870371519943,38.83525491327014,40.494867453772706,39.91491060182465,39.304727755162645,39.92882974193831,39.07548635427656,40.109152192321545,40.05063985854439,40.96083113161635,39.55324516432797,39.649478574520614,39.54219105948812,40.39305553217897,40.126300206018705,40.2849462992036,39.51594510635044,39.21496264602886,39.96345432035674,40.39838217838116,40.09847138041377,40.54492381670645,39.57588802061469,39.9033940649739,39.94234701400001,39.7567219832728,39.5853077430138,39.8520238651507,40.17262898176876,39.736396534228724,40.07596478714209,39.004871411042885,38.85423155827633,39.71247283927919,39.72629530755227,40.2991992144521,40.05412448396256,40.284816392186,39.91094718968212,KAPACovaris
44.2037065237325,43.79835716554641,45.5050686511936,44.23900726739783,42.30564561685299,46.35184622357116,42.060317249037865,47.284612079645946,44.47578476971597,46.49713297746288,43.26136048474735,41.835829465145714,45.039420340734296,48.12708008304468,42.70646974742543,45.776493541567305,44.09993838420993,43.35186006092301,44.36834294702174,44.214066472507795,45.531705543422305,45.27958316968317,45.14909348705383,44.97215760420939,44.98779777534396,44.75690005432656,47.16929667698144,43.835762003702996,41.82442401682455,44.37984878858887,44.03030663315896,44.67357807586249,44.83192491914458,44.334893347975914,43.33987478761392,43.46941340462717,45.503796735083526,43.88294139127228,43.72858619472416,44.280254782466805,43.16851137274179,44.7788314788723,44.00770134127256,45.849231423027625,45.16565373459661,45.49853591570411,44.35417541604991,45.84141191520643,45.339558535023116,44.24805450939315,44.39304478338824,43.58371899896519,44.38871411581589,45.52038023818583,44.654038339334704,44.44661778986193,42.960675335135846,44.91686661685554,43.84687790121966,44.15062253457291,43.875519196328405,43.70587968126909,43.89424951430971,43.834342413755486,45.47973286717909,45.298958707012474,42.31755042685006,44.62329653993001,45.72692426798959,46.059329123467,43.786050561401375,43.88478278775307,44.69017147990925,AgilentQXT
41.81641417855096,41.60985789464179,41.80138904835444,42.170564093616996,40.981449773975264,43.249195374269455,41.6201384441612,43.41160611689017,42.325317718858535,42.73300684593081,41.7526163824932,40.63000487428065,42.70217434017283,42.78103287671965,41.602616798165144,42.72246491034919,42.687219758529146,41.89071323200005,41.904341484560106,43.165957785325425,42.40698338727757,42.687515047668484,42.691843837303345,42.3673310932421,40.98233667433722,42.92131405501065,42.81229421392761,42.41092998305444,41.19753564697735,42.500006390972004,43.35775500756744,41.462363218594035,42.447059068337914,42.20236599655056,40.510811437252215,40.2356462031628,42.37632182755438,41.717985618207436,42.29050529620304,42.042974976904354,40.744517554782526,42.683283636218846,42.348032141199695,42.82874285945445,42.494957799061375,42.13708634555662,42.384437726492195,43.16893646496278,42.672459743245774,42.467658781542305,41.24789827225265,41.36703387270323,41.570613167741485,42.75103739672789,42.77410556057389,42.049246567897924,41.27244659418368,42.72784839242358,42.214628983488055,41.68267208223106,42.54737651982205,41.96766665930139,41.930836810567385,42.306217921686304,42.563430176512725,40.89470752408519,41.83468985595139,41.98773015176998,43.20564510829562,42.49585486542753,42.084181496419504,42.12331354640085,42.469167929731896,KAPAEnzyme
45.35625647759568,45.95201302663138,46.15818616227035,46.15160292576301,44.34287571524693,47.447946288657654,44.249125989410494,47.273431290832946,45.499907913011,47.635358627679054,45.31667787610058,43.74840107327987,46.09592816023874,45.452079316229344,44.599219785134515,46.680873412806136,46.15245901247195,45.220583639730606,46.984751009030305,46.236040631865436,46.446132335003114,45.97399441144929,46.33308755121227,46.48748929147231,45.12871153938783,45.942181256853814,47.43138954820757,46.38266229711557,44.217920630769925,46.621742896681724,45.51929044675267,45.93359299893669,47.4364357997698,46.884107905120764,44.97586275169601,44.25433598662185,46.355573344919996,45.00201881162589,45.654871697980624,46.44133962322438,44.92141337755574,46.12088165194312,45.59799240710286,46.84726059223127,45.47943210758787,45.85245389960807,46.62344798298029,46.239925210522934,47.41370466476711,45.604086553511856,44.66058258800071,44.49104329584787,45.992961043739115,47.62776201870042,45.8533213441152,46.494077570460114,44.43953010970343,46.53086046821971,45.723708945377396,46.04666897994891,45.12274240221364,45.38800902450907,45.68994013280295,46.81630366783876,47.60670987422945,44.547872215728255,45.28653297432557,46.48217775239216,46.69993992566562,47.196607090696496,45.285863479118504,46.04305836184445,46.78539828419564,KAPAEnzyme
38.70916745557282,38.81830895296198,39.30143082754988,39.182287078416316,38.36974198638055,39.37483179018549,38.089755464815916,39.51496420170411,39.16013517734763,39.37989725150486,38.700582525912274,38.282660257657774,39.253738467432285,39.49300232124223,38.89334577575978,39.169670163018246,39.607594116192054,39.16184706416902,39.2576467481795,39.73225583325127,39.36391739772323,38.94246495235426,39.38315742696248,39.213153196101935,39.05439256720871,39.560542210657026,39.08080496818498,39.503188018161794,38.209909633194876,39.33868004221765,39.74367025504502,39.17872374193459,39.735545133002276,38.36369514856076,38.86164137408417,38.11403054943459,39.73425759011661,38.858228719610075,38.645136291722494,39.11930352210215,38.50277336623782,39.472395233065654,39.25062999260392,40.0359531547799,39.06994634424728,38.900807656413114,38.61942629026699,39.15866430989083,39.62516990655509,39.44035142290445,38.85348978664098,38.30762757531395,39.42294783442966,39.645117051079026,39.64404438896814,39.35506358403421,39.05855694579409,39.229852489540555,39.31655978657294,38.81713035033105,38.813024911837914,38.69484163489104,39.1909848007873,39.30793200772036,39.353314822548356,39.069982150993994,38.503714163947635,39.06488010000474,38.80843331830024,39.36893151246673,38.98899923035839,39.17288195212744,39.23319315015097,KAPAEnzyme
43.696153012238206,44.29868963745505,44.5641019478381,44.56880526075657,42.705713297796116,46.47441273863471,42.86069415105142,45.63766421593036,44.60585984812641,45.99764631706732,43.44220551904523,42.19975278156517,45.16413755028691,45.344582541505446,43.26401113009019,45.18128886675302,44.241084687069616,43.51657576648571,44.89401156998302,44.67668047325528,45.17536958028258,45.7856889409534,44.77008314034053,45.37357908959504,45.12510956395329,44.323630252845504,44.5771585015943,43.99464253346509,42.42364770501193,44.3893426003021,42.37040552230806,44.80205101526,44.872282235264876,43.76067019193707,44.030662577071695,43.677822102719475,44.134469938179876,43.51233509705187,44.25778875069521,44.462038888236734,43.549440882220445,45.08257196646459,44.078530341021505,46.05163159659045,44.711974810336855,44.36240730908867,44.04757011331508,45.07218994069689,45.765875214266934,44.318677476721504,43.655510327074595,43.66002393739844,44.36019133204839,45.627933497931146,44.60514914470058,45.20592395742576,42.89449072888673,45.09775820672008,43.752610507619956,44.009226022727525,44.224074713860176,44.27441190984274,44.68269324166704,43.612924620526016,45.909980381501306,43.93628044068428,43.83171044165453,44.49727433263307,45.32354813484195,45.43905172809369,44.09516601594275,44.43099692859792,44.69387455019339,Twist
46.35221234737627,45.956119339572574,48.53721952334097,47.61088425839525,43.995677415347615,49.64755013537382,46.35037577724105,49.22885336924515,47.11748640620094,47.98947310352096,45.03028213420327,43.50472102697024,47.194735235433356,47.47883056675539,45.42760127212716,48.38988894654044,46.855459288713575,44.50440518700752,47.60515797663111,46.761243239607055,48.748560308058565,47.84407132553954,48.850479103503076,47.81835959215051,48.058089848280765,47.63269819142319,49.372277313834196,48.12818899664404,44.44380007597337,46.03178978545281,47.49933615924755,46.48967713975846,48.11956333691027,47.50533822265974,47.42756120661266,45.96488376848626,46.38258457451587,45.46548740297949,48.00071922678626,45.93262514584489,45.196113216096116,47.711984053332166,46.44400040795289,47.95671052500382,48.29110864000852,48.403243457614806,45.7694653776822,48.38449621041497,48.242369344401546,47.35548968947987,46.592590729546416,46.55773929861683,45.60901984047423,47.86363688967827,48.70682679455929,46.03473727020064,44.909202001447035,48.468940503967545,46.32911275774752,47.27469453634976,46.66232354926312,46.85379200162154,45.54536891105674,46.50036171417613,48.491945343403884,46.733842594775396,45.85025423564061,46.52791203157579,48.40601780210072,48.77500943070965,45.90483176962374,45.8224721855499,47.546198588515146,AgilentQXT
40.214159340021155,41.027875763715485,41.246107747001425,40.99354392287358,39.66545589268559,41.18456038680785,40.784560628456276,42.40043049204288,40.65869096796438,40.67566069596319,40.43098445313207,39.38650217177869,41.068082783815356,42.279339804730085,40.06609323341565,41.254880876921405,42.07826903429136,42.45010719621837,41.32149377177145,41.6531693633577,40.93237816581998,41.256734126222,40.91193851040483,40.68966163010151,41.19581572524182,41.04487914770063,41.05450791734394,40.99026408474376,40.14364354642704,41.15882970512562,42.20763409520131,40.25217069295613,40.5443996745892,39.4096908769717,40.231571071910174,40.51640324106472,41.47879480372652,41.367813621212306,40.10966492257694,40.651671828734834,39.51697934103371,41.74388074902714,40.962466704199514,41.23331072792874,39.89320399296207,40.589716730783856,38.6878704453508,42.57687655957994,41.41979947216452,40.87299795909291,40.69029029135201,40.116639198319206,40.20464336823429,41.45773698175897,40.88498470621157,41.07342555475908,40.629010255266955,41.09033896353126,41.104036023364166,40.55514983355999,40.08443857819621,40.50372677382716,42.03124923526464,41.16921523038457,41.41274086384828,40.604955367887094,40.50845759103758,41.14344564523347,41.010366212215,41.18759557456023,41.683347575586566,41.29387070447513,41.394922975076504,Nextera
