ACTA2,ACTC1,APC,APOB,ATP7B,BMPR1A,BRCA1,BRCA2,CACNA1S,COL3A1,DSC2,DSG2,DSP,FBN1,GLA,KCNH2,KCNQ1,LDLR,LMNA,MEN1,MLH1,MSH2,MSH6,MUTYH,MYBPC3,MYH11,MYH7,MYL2,MYL3,NF2,OTC,PCSK9,PKP2,PMS2,PRKAG2,PTEN,RB1,RET,RYR1,RYR2,SCN5A,SDHAF2,SDHB,SDHC,SMAD3,SMAD4,STK11,TGFBR1,TGFBR2,TMEM43,TNNI3,TNNT2,TP53,TPM1,TSC1,TSC2,VHL,WT1,capture
44.27639526163189,44.303135536622456,42.63043399110345,42.40459205996645,43.65691879584865,44.738616015197536,43.42752268321139,42.12456793406581,44.65720689882533,44.744784516056136,44.11682044169703,43.258666708919066,42.981544583758286,44.40611692876424,44.85476045440914,43.223833352286434,44.597098260282216,43.36254558989017,43.030740994897684,43.00143341548678,44.498958628184354,43.57804832472625,42.39251647024079,42.52918092932642,43.68294810791079,43.891005218518245,43.71952909877935,44.62441718471137,44.70942823300424,44.21626495149152,44.937812656957774,44.57250576326782,44.13553141817769,43.48116722964442,44.149291384402446,44.68075443853257,44.32455540085192,43.72101631670199,44.21082651399002,44.283551147384316,43.080733662432834,42.05603960741761,45.30269222412609,46.39992875631982,43.449433881948714,42.96861799965699,43.73485323791285,44.65339344300989,43.860271472737494,44.49665996416207,44.68977296138141,45.66962508069932,44.412882205017766,44.37348842811592,43.79742317206805,44.01192180918665,43.416491206235406,44.96531718860917,Nextera
44.563371213003265,43.507720250287456,42.95147419509225,42.674235161885576,43.43854656560865,43.946526439662314,43.124717186724745,42.35252124008864,43.56605794575742,44.400249335041465,43.50012625143392,43.318121998192,42.75598657692566,44.32584700035311,43.65781328632878,42.779955574670225,45.49303159818549,43.42796588805314,43.532499969715566,43.36824277092379,43.897194192153705,43.96439628456069,42.504809925419636,43.209687990903,43.27549486256177,43.780564463883735,43.28900404760069,44.24821602941865,44.19004568484338,44.48542600266715,44.32429959702315,42.91536371089183,42.69258991854795,43.46420905376476,44.19411183213047,44.02337188342579,43.63122742287795,43.531842710597175,43.54169004204989,43.991979173119496,43.11517200628067,43.042973184314555,43.551823852033756,43.61116204567214,43.23956644108977,44.149164560840575,44.11382006713721,44.733072884792286,43.790838565460845,44.0792092719,43.991739894347006,44.59250201480476,44.109070453076825,43.92205550824729,43.42750696086175,43.35758696295499,42.48769343651479,43.93894733072407,Nextera
42.370325259291945,41.87600145245552,41.242771956840244,41.22820886139661,41.35827167641996,41.38124896224163,41.07600507740688,41.12349913422243,42.31786182711947,41.36882055303311,42.339021446636075,41.94622133944541,41.8472456563102,42.606236988495375,41.968203246216284,43.73391211221291,43.320802996271134,41.98756057862577,41.982159087596386,41.404997480961434,41.83819413363091,41.9772977837403,41.57824473291896,41.47467409087799,41.866771683476095,41.96246955147589,41.81661194747773,42.648999971443395,42.23179354498023,42.679018762385745,42.3333970043901,43.12357147647361,42.525754611770154,42.29318943324526,43.523098442564624,42.206284702778795,43.27626243211231,42.44092438557326,42.22892532249977,42.18980896967338,41.13603838987991,41.938005004159535,43.048743263899446,41.97840326748093,42.57614055654183,41.6711536559205,44.22840778324493,41.67300842541502,42.14626301262368,42.50291807788045,41.01661797065203,43.4760346578377,41.71812753367473,44.54761590112929,41.944587885701395,42.5700494393208,48.81740863510363,45.9209386155982,NexteraCap
43.74317961516829,43.25893366967986,42.541759028655655,42.62137398553929,43.72387905471486,44.23576809792262,43.41805747113978,43.189106917008715,44.07860695021871,44.59100855013688,44.56883492856781,43.79899835365947,43.59004685247731,44.924336977833185,44.15353896834762,45.42671981971043,45.235812029679785,43.302593323856954,43.353846890187306,43.7758379951232,44.254141434924264,44.65326360127903,43.17941538359099,43.23954399514187,43.89493855726639,43.79614766623129,43.533122806908985,45.68750581673362,43.66953229869624,45.15700749398164,44.42403737653641,45.08084142827891,44.898107163117544,43.990898109189814,45.600675531862414,44.73817045640808,45.70774233373838,44.6498533154623,44.33750690784238,44.49441995420644,42.77298907756706,42.59104956013554,45.74595865389671,44.301404366758106,43.657212046033955,44.06697741253354,45.93662284450545,44.167014946086724,44.05946134135634,44.624103695477665,44.157243415896886,44.49273157512733,43.93602738990807,46.93177920061553,43.89234319322627,44.05648617862824,48.24122853187427,48.33677325980733,NexteraCap
40.127119873310214,39.81923050265204,38.938563588249366,39.0731997300626,39.64116663960473,39.81940940973998,39.35282325250957,39.092072050603434,40.37199773087147,40.33932307393876,39.817269892180896,39.47616647677618,39.314292079371405,40.20606364704007,40.22644527292165,39.177280421826765,40.284997483431574,40.274357436321694,39.57219427839842,39.304727755162645,40.52724534754935,40.72392880734671,39.20857098714397,40.37852194937795,40.14668604583242,40.109152192321545,39.76178412241161,41.07669794305002,40.2860645845871,40.96083113161635,40.64506996078825,39.63864665591352,39.785335554265885,39.783178207518034,40.40205909148706,39.96345432035674,40.54492381670645,39.9033940649739,39.77088594004798,40.260249152864326,40.058694939215464,39.68245402742974,40.55030166698495,40.39922469184049,39.68236199819672,39.736396534228724,39.7277419265047,40.20978789658117,39.721496230700716,40.53843696507391,40.657089085723044,40.78774896660103,39.72629530755227,40.25010574234562,39.98535273334344,40.2991992144521,40.05412448396256,39.91094718968212,KAPACovaris
45.34037894400644,44.30340521537019,42.30564561685299,42.614745239827585,44.23067963329427,43.53833073341499,43.26136048474735,41.835829465145714,45.94936635209264,45.49728417150203,43.94267941916332,43.39207313269583,42.91066029620397,44.52205965557019,44.57499285027533,44.40195660014426,46.43601403226743,44.32615173654768,44.72424439711925,43.72858619472416,44.939792786245555,43.56298849745869,42.64674046503367,44.60413213300268,45.822493848059416,44.7788314788723,44.753972576156144,46.76149334177805,45.84065567476804,45.849231423027625,44.652720938466906,45.96951108721495,44.3647433752399,44.327129804931076,44.865225553039586,44.38871411581589,44.44661778986193,44.91686661685554,45.54476006080749,44.30997358853195,44.967982406841585,42.373980861191804,44.98083133563467,44.274491608124904,45.04599984332345,43.834342413755486,45.99335698534308,43.986749275389236,43.9275684053673,47.37310116393307,46.00722908488762,48.16496000471498,45.72692426798959,44.51004722518444,44.55056269204727,46.059329123467,43.786050561401375,44.69017147990925,AgilentQXT
42.87436985029211,41.67081009265157,40.981449773975264,41.031027959570665,41.92594457402704,42.26026653469988,41.7526163824932,40.63000487428065,42.805658524834435,42.835300039077595,42.269934470598976,41.783371563598806,41.37415637184044,42.8337007175032,42.931092414641284,41.41796456666074,43.391063264946986,42.112759769919144,41.79521308132917,42.29050529620304,42.85410469458077,42.00786224481796,40.87186267335543,42.08388220446347,42.64625483455257,42.683283636218846,42.47199632061283,43.13894038293005,42.77956524592261,42.82874285945445,42.52299119390206,42.417159000793134,41.91210474807325,41.84751429453707,43.01313099924073,41.570613167741485,42.049246567897924,42.72784839242358,42.48723207929689,42.64702047665788,42.05461921069874,41.20742852491124,44.737586329666385,42.836656230604945,42.06139589653306,42.306217921686304,42.26234355969867,42.936849621405074,41.90883115835353,43.48572817443733,42.910582651303656,43.70895059901805,43.20564510829562,42.57114967830683,42.1705745005634,42.49585486542753,42.084181496419504,42.469167929731896,KAPAEnzyme
47.542629978859225,46.06641188244122,44.34287571524693,44.57182063743139,46.11532422230646,46.12495950113691,45.31667787610058,43.74840107327987,47.24923896238163,47.772805336042346,45.60080525525975,44.95417037809708,45.03834780603504,46.4850907233341,46.228192338260165,44.91021368827158,46.90393190769435,45.86078410301615,45.70385654508849,45.654871697980624,46.6579698182622,45.005625616532846,43.745813181733126,46.0556548838251,46.51559478347756,46.12088165194312,46.57085964192148,49.715373841986825,48.0580373558776,46.84726059223127,45.76289059996242,46.41103562428926,45.650415741705736,45.046869939703406,47.216710180533696,45.992961043739115,46.494077570460114,46.53086046821971,46.358917572798994,46.756314305194714,46.199610778343896,44.89972936302968,47.00912923872784,46.187840081232004,46.17199318218627,46.81630366783876,45.691943950845825,45.87056255280854,46.49900521737931,47.89842928961326,47.15911311427893,48.493245632256716,46.69993992566562,47.052335417025844,45.9387811082489,47.196607090696496,45.285863479118504,46.78539828419564,KAPAEnzyme
39.8766415228791,39.38897710893999,38.36974198638055,38.33972210283486,39.088160041412635,39.17131268197825,38.700582525912274,38.282660257657774,39.402438088144955,39.38743674318333,38.7341041170109,38.70940788823184,38.74376970512662,39.6141532726431,39.02244810768168,38.76342051302623,39.43546705686449,38.937939559882864,39.22708621223594,38.645136291722494,39.44267975085455,39.02674662422653,38.34626779178043,39.08210303439465,39.11465657176881,39.472395233065654,39.116475907983265,39.89575182523187,39.84918106896671,40.0359531547799,39.54374951136793,39.517678046166246,39.010917390374935,39.12302136592431,39.24520801186424,39.42294783442966,39.35506358403421,39.229852489540555,39.24458497487209,39.30797433268733,39.343165906416324,38.84821418549197,39.758688431482156,39.223945620947646,40.55977857414054,39.30793200772036,38.945935198812336,39.318174444035506,38.92196496796428,39.749015432360025,39.51338241120943,40.090740962768436,38.80843331830024,39.55864934918895,39.268976323586024,39.36893151246673,38.98899923035839,39.23319315015097,KAPAEnzyme
45.58913313354285,45.06454751255538,42.705713297796116,42.7163956462565,44.38576883157011,44.474715681083126,43.44220551904523,42.19975278156517,45.4577197613867,45.81415427416919,43.915639916412324,43.70402011569637,43.39054873979166,44.49698647057438,44.59128613738959,43.86401942124469,45.11057891003322,44.15503437253452,44.15295540749407,44.25778875069521,44.89712329990178,44.256776430873515,42.83927826483992,44.872550437522456,45.17113409066921,45.08257196646459,45.02147538338793,46.9519012305733,45.552279800687124,46.05163159659045,44.803365612279926,45.70446552427671,44.17527560598681,44.11695248340098,45.00200361775566,44.36019133204839,45.20592395742576,45.09775820672008,45.06789650811597,44.729996137728655,44.4914025311879,43.699586392938954,45.31747546902382,45.59085507554316,44.86303554758733,43.612924620526016,45.00069493792268,44.47201796082001,44.379604635466016,45.96097253974988,45.32723507838772,47.06353507913206,45.32354813484195,44.60125713252367,44.907528939301955,45.43905172809369,44.09516601594275,44.69387455019339,Twist
47.849732379282514,48.615366652164404,43.995677415347615,44.70154017364135,47.07011926053029,45.85955524090321,45.03028213420327,43.50472102697024,49.21508567851277,47.12061280851742,46.71915523755134,45.77023099829032,45.348691189819576,47.728001332920876,47.306475760942256,47.265385218032804,49.563252803128144,46.97878111603542,47.53269460576419,48.00071922678626,46.851428057631715,45.68511992667584,44.47868714247567,47.23304915965348,49.226040384749915,47.711984053332166,47.864560337648456,50.06359272704939,49.95705283481671,47.95671052500382,47.270779356289644,48.3904492079285,46.89320779333104,45.86612214603411,46.89531692143823,45.60901984047423,46.03473727020064,48.468940503967545,48.6433466590236,46.903507821670026,47.531647542257346,46.270616802887766,47.59020683530714,47.40234889117019,48.68775799085924,46.50036171417613,47.87524416260306,47.003192073225584,47.35448342714082,49.47776517156026,48.829227565254406,49.20775682112099,48.40601780210072,46.61378504999038,46.877998021587864,48.77500943070965,45.90483176962374,47.546198588515146,AgilentQXT
41.34381382603597,41.086288895693095,39.66545589268559,40.206810405370206,40.376628767055166,40.658089095469265,40.43098445313207,39.38650217177869,41.428812407864534,41.0670459076955,41.33456758089048,40.25582104439904,39.92019838959057,41.828670569981284,41.01025526665654,40.11950072891055,41.79898214522916,41.017024918948266,40.46593431504715,40.10966492257694,40.86934808440148,40.705774956835455,39.3650618619426,40.39815783317368,41.21101399316186,41.74388074902714,41.09150631519716,42.5851501882248,41.132232083005356,41.23331072792874,42.02191010676812,40.550939223716966,41.204132771052905,40.8449232675263,41.670304935681614,40.20464336823429,41.07342555475908,41.09033896353126,40.76523714190621,41.342659218889416,40.379686877906344,40.7179670052772,42.55028091332298,41.12530881985353,41.20844740043606,41.16921523038457,40.45854507296737,41.27476793841349,40.3513994835907,41.610804597608706,41.73771344391209,43.335703411441905,41.010366212215,41.149976915825924,40.771617874285,41.18759557456023,41.683347575586566,41.394922975076504,Nextera
45.78437241750658,44.79801413078646,43.38979979401421,43.379636221235394,44.151300546787276,45.16132978679984,43.82065655112615,43.60654342386549,44.76269032717239,45.43281805219865,45.19816674490492,44.33461474111596,43.85927800966372,45.385568951629416,45.18054627142297,43.80411194200965,44.741130788211464,44.723705358981896,44.0463098101674,43.828594100968715,44.98747267235118,44.49767590948627,42.940585516930604,43.92140601859825,44.63072760410643,44.56837038947441,44.38048791656543,46.49376642890626,44.80924100154042,44.671856032697775,45.106409902720024,44.040692886456156,45.17888040720581,44.992693767534405,44.48955321195464,45.38650697998696,45.00826443066912,43.89039741461313,44.70209502532449,44.84298875798042,43.499284834625584,43.61619452065768,44.71786538575673,45.18339901038396,44.90037235463924,45.36282376787184,44.325082713715254,45.321747850361696,44.30841718385218,45.86746659704484,45.41153824223767,45.39083678942322,44.592839229767314,44.663412394406556,44.65381338146246,44.577218224220736,44.52056939348308,45.91726299819471,Nextera
46.25476861898481,46.30167132118757,43.858046576913,43.84683986874417,45.497475097926035,46.18651461476988,44.67388193237643,43.40548760708052,46.501091112266955,46.61840558696762,45.19341792957287,44.83808903217373,44.56695369417855,45.776445706626596,45.73066291848599,44.88424522361007,46.30407905655953,44.79116106568056,44.44784568195744,44.497191671939476,46.131449318483995,44.495668929499594,43.636086318732104,45.51967158696722,46.07314450118802,46.230500851127246,46.081061632718274,48.03074296724875,46.92110046597723,46.38739413855358,46.11575720498545,46.098294963403156,45.79301351013362,44.6895119692186,46.644760522040045,45.63386071434862,45.902115576722764,46.137670188498895,45.893561692298704,45.918201321616465,45.65845607190086,44.65713565371534,46.93054524326545,47.719344129964504,45.56478982678003,45.59591208413086,45.33026759285026,45.873937541200455,45.35272364399704,47.82931119050677,46.95176614656558,48.03819591241237,45.9765522117828,46.387647168705314,45.4826044249244,46.207361473052224,44.469828525033776,46.3163189202461,KAPAEnzyme
43.559838688667256,43.608499558025834,42.61296335595365,42.841526080490226,42.84025236517926,43.40886569948447,42.67607820145396,42.70147976527922,43.99021046066989,43.22575666843492,44.08727310132962,43.225460481188634,43.55325577526059,44.07429788468219,44.26389012231414,44.5733539303629,45.589860368972474,43.55551565359787,43.14975124140525,43.165475897786614,43.85011512179929,44.01555773161932,42.932571168622054,42.24868054309312,43.28016434581411,43.55584655522762,43.38436313635835,45.56711531116047,43.73305385837413,44.74292982537021,44.61997138550967,44.460315080803845,43.50471648042806,43.79557123711361,44.77246903047394,44.070308358481476,46.0223917707401,44.69267503678091,43.96625013404879,44.0727488590901,42.80914748520069,43.479839114513084,44.50435030000095,42.57378726238527,44.245691685881496,43.276615219645095,45.570039112322085,43.766205044984964,44.057953285181604,43.494178031613146,44.264673130702775,45.333356106791136,43.626218970182045,47.058236198205236,43.23157457182289,43.77850512574305,51.53650092922821,48.56808801853317,NexteraCap
46.16805134209251,45.98065263860442,44.022485046526796,43.99555479757405,45.21955430993966,45.172983970465296,44.51028119724547,43.9418778522319,45.56361336240625,46.01023619499918,46.042348329028705,45.04714497882595,44.2461215054519,46.26070147938044,46.92862660990072,44.484838319905684,47.199103609428825,44.759790835927916,44.43726276081527,44.53841339563526,46.20287734944278,45.35087598358643,44.09159632261456,44.47904969244211,45.32154237400734,45.285969786347316,45.13041396261374,46.40067449334235,45.49254754647745,45.73187526867589,45.69204384681736,46.073096042257404,44.71854381292439,45.3871684320845,45.50822937654067,46.2468840924307,46.22619072055439,45.1991203038876,45.29776205236783,45.67667998923177,44.443339634013064,44.722066407948624,44.63181183380577,46.56790302243891,45.928265836582206,45.379220582653474,45.232105743602695,45.713473775785175,44.77133476137608,46.00573038158094,45.53739752978686,46.5167196147131,45.339592186520306,45.26625168013075,45.0548015861839,45.334210723814664,45.577136452431326,46.04409346039729,Nextera
44.22343297572616,42.77307268303674,41.649818334063134,41.796713807445855,42.766600272367185,43.31387127729293,42.375380194796364,41.488748560439916,43.92517767570973,43.92829992121228,43.38608037577735,42.562726525368454,41.95275966854157,44.050206710707236,43.732027422521135,42.083949134264785,44.38611904197306,43.633949508186525,42.525635715314515,42.09581841202263,43.08280081318921,43.48856248102587,41.92765795188039,42.79232312150308,42.7789186920667,43.02181338907059,42.589737614403916,45.70375843083792,44.52646862190386,44.04998648087954,43.33991886357361,43.38633466605365,42.68989252809139,43.17375750825407,44.34010193404138,43.620852507121164,43.57124272395495,43.382353035147354,43.25911910491408,43.73427170846705,42.21574099155919,43.34038362226686,44.60911116768219,43.334767695956025,42.70227901386035,43.765069637895564,44.50095772891297,44.509938036756324,42.77109783525426,45.06699389632936,44.695143699827675,44.376975627997865,44.31770138821946,43.033232162158676,43.146137796146945,43.152220007547726,42.82058782309983,43.718609835947014,Nextera
46.30944077014761,45.609301697688736,43.04324739921199,42.635766339717065,45.01551636853819,44.465869563365516,43.07183979694887,41.993735411233615,47.912882116224594,46.10532727549049,45.19540826930028,44.03102894349503,43.552599415456825,45.91777670673739,45.49514984985837,45.468708498700046,48.67382358059245,45.258542190249486,46.14312252305876,45.21873220919857,45.9171578751738,44.35348159713064,42.813362682910515,46.291196975505976,47.24974732241088,45.70743246888134,45.841842806062,48.52452254462135,48.159394983396204,46.93109318470032,45.473700705827554,47.11902820975064,44.79529645215911,44.035574259927856,45.965434574537575,43.59816079663839,44.44017734567346,46.30248442075596,46.78225131972888,45.33253036315424,45.39184712734396,44.2397355238153,46.43967828218639,45.813198110282165,47.12687149109703,45.33861935940127,47.37977823018486,44.29709079000325,44.97739561955711,47.67973906062154,46.72293948456763,48.06393290274588,46.74114971028558,45.66826056572872,45.163411841579695,47.36006047317083,44.839649410697284,45.45403418473031,AgilentQXT
