sample,gene,quality,technology
Twist-IDT-0720ME25_S13_L001,PIM1,43.989214132173096,IDT
Twist-IDT-0720ME25_S13_L001,SMAD2,43.485342550346424,IDT
Twist-IDT-0720ME25_S13_L001,NFKB2,44.629963398641166,IDT
Twist-IDT-0720ME25_S13_L001,ERG,45.20344172764714,IDT
Twist-IDT-0720ME25_S13_L001,RAF1,45.56486880081916,IDT
Twist-IDT-0720ME25_S13_L001,AFF4,44.12913975814546,IDT
Twist-IDT-0720ME25_S13_L001,BCL6,44.6973694220185,IDT
Twist-IDT-0720ME25_S13_L001,CSF1R,45.1597493375639,IDT
Twist-IDT-0720ME25_S13_L001,ETS1,44.8960527523537,IDT
Twist-IDT-0720ME25_S13_L001,WT1,45.13360378935988,IDT
Twist-IDT-0720ME25_S13_L001,MYH11,45.35502312448668,IDT
Twist-IDT-0720ME25_S13_L001,BRCA1,43.40126247644087,IDT
Twist-IDT-0720ME25_S13_L001,REL,43.48344133624261,IDT
Twist-IDT-0720ME25_S13_L001,LCK,44.33445537186811,IDT
Twist-IDT-0720ME25_S13_L001,IL3,44.4774441361125,IDT
Twist-IDT-0720ME25_S13_L001,LMO1,45.25770955894866,IDT
Twist-Roche-0720ME25_S5_L001,KIT,45.62852900425393,Roche
Twist-Roche-0720ME25_S5_L001,TP53,46.082414746629226,Roche
Twist-Roche-0720ME25_S5_L001,RET,45.91176335468277,Roche
Twist-Roche-0720ME25_S5_L001,AKT2,45.59082324460194,Roche
Twist-Roche-0720ME25_S5_L001,BCL2,44.055640428708244,Roche
Twist-Roche-0720ME25_S5_L001,AXL,46.72692268550077,Roche
Twist-Roche-0720ME25_S5_L001,WRN,45.45394998331691,Roche
Twist-Roche-0720ME25_S5_L001,JUN,43.913772282501796,Roche
Twist-Roche-0720ME25_S5_L001,PBX1,45.96894692722434,Roche
Twist-Roche-0720ME25_S5_L001,CBFA2T2,46.494537737207416,Roche
Twist-Roche-0720ME25_S5_L001,BRCA2,42.820307202731186,Roche
Twist-Roche-0720ME25_S5_L001,FES,46.684606233216435,Roche
Twist-Roche-0720ME25_S5_L001,BCR,45.84371522030791,Roche
Twist-Roche-0720ME25_S5_L001,LMO2,44.91014117322778,Roche
Twist-Roche-0720ME25_S5_L001,EGFR,45.97642499298697,Roche
Twist-Roche-0720ME25_S5_L001,SET,43.78160901004235,Roche
Twist-Roche-0720ME25_S5_L001,DCC,45.58360610645139,Roche
Twist-Roche-0720ME25_S5_L001,EPS15,46.51341608128691,Roche
Twist-Roche-0720ME25_S5_L001,VHL,45.4768903917599,Roche
Twist-Roche-0720ME25_S5_L001,KRAS,45.30090408292865,Roche
Twist-Roche-0720ME25_S5_L001,MYC,43.92409934771434,Roche
Twist-Roche-0720ME25_S5_L001,ERBB2,46.745569516236436,Roche
