sample,gene,quality,technology
KAPAEnzyme-IDT-0720ME25_S11_L001,GLA,46.228192338260165,IDT
KAPAEnzyme-Roche-GIAB_S68_L002,SMAD3,40.55977857414054,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,DSG2,38.70940788823184,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,SMAD4,39.30793200772036,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,KCNQ1,39.43546705686449,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,ACTC1,39.38897710893999,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,SCN5A,39.343165906416324,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MYL2,39.89575182523187,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,DSC2,38.7341041170109,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,PKP2,39.010917390374935,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,PTEN,39.42294783442966,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MUTYH,39.08210303439465,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,RYR2,39.30797433268733,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,ATP7B,39.088160041412635,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,ACTA2,39.8766415228791,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,FBN1,39.6141532726431,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,NF2,40.0359531547799,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TNNT2,40.090740962768436,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MSH6,38.34626779178043,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TMEM43,39.749015432360025,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MYL3,39.84918106896671,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,RB1,39.35506358403421,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TSC1,39.268976323586024,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MYH11,39.472395233065654,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,BRCA1,38.700582525912274,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TNNI3,39.51338241120943,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,PRKAG2,39.24520801186424,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,CACNA1S,39.402438088144955,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,PMS2,39.12302136592431,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TGFBR1,39.318174444035506,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,BMPR1A,39.17131268197825,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TP53,38.80843331830024,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,WT1,39.23319315015097,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,LMNA,39.22708621223594,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MYBPC3,39.11465657176881,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,BRCA2,38.282660257657774,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,COL3A1,39.38743674318333,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TGFBR2,38.92196496796428,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,RET,39.229852489540555,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,SDHB,39.758688431482156,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MYH7,39.116475907983265,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,DSP,38.74376970512662,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,LDLR,38.937939559882864,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TSC2,39.36893151246673,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,VHL,38.98899923035839,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,OTC,39.54374951136793,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,APOB,38.33972210283486,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MEN1,38.645136291722494,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,SDHAF2,38.84821418549197,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,RYR1,39.24458497487209,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,TPM1,39.55864934918895,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,SDHC,39.223945620947646,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,STK11,38.945935198812336,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MLH1,39.44267975085455,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,MSH2,39.02674662422653,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,APC,38.36974198638055,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,KCNH2,38.76342051302623,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,PCSK9,39.517678046166246,Roche
KAPAEnzyme-Roche-GIAB_S68_L002,GLA,39.02244810768168,Roche
Twist-IDT-1501199_S9_L001,SMAD3,44.86303554758733,IDT
Twist-IDT-1501199_S9_L001,DSG2,43.70402011569637,IDT
Twist-IDT-1501199_S9_L001,SMAD4,43.612924620526016,IDT
Twist-IDT-1501199_S9_L001,KCNQ1,45.11057891003322,IDT
Twist-IDT-1501199_S9_L001,ACTC1,45.06454751255538,IDT
Twist-IDT-1501199_S9_L001,SCN5A,44.4914025311879,IDT
Twist-IDT-1501199_S9_L001,MYL2,46.9519012305733,IDT
Twist-IDT-1501199_S9_L001,DSC2,43.915639916412324,IDT
Twist-IDT-1501199_S9_L001,PKP2,44.17527560598681,IDT
Twist-IDT-1501199_S9_L001,PTEN,44.36019133204839,IDT
Twist-IDT-1501199_S9_L001,MUTYH,44.872550437522456,IDT
Twist-IDT-1501199_S9_L001,RYR2,44.729996137728655,IDT
Twist-IDT-1501199_S9_L001,ATP7B,44.38576883157011,IDT
Twist-IDT-1501199_S9_L001,ACTA2,45.58913313354285,IDT
Twist-IDT-1501199_S9_L001,FBN1,44.49698647057438,IDT
Twist-IDT-1501199_S9_L001,NF2,46.05163159659045,IDT
Twist-IDT-1501199_S9_L001,TNNT2,47.06353507913206,IDT
Twist-IDT-1501199_S9_L001,MSH6,42.83927826483992,IDT
Twist-IDT-1501199_S9_L001,TMEM43,45.96097253974988,IDT
Twist-IDT-1501199_S9_L001,MYL3,45.552279800687124,IDT
Twist-IDT-1501199_S9_L001,RB1,45.20592395742576,IDT
Twist-IDT-1501199_S9_L001,TSC1,44.907528939301955,IDT
Twist-IDT-1501199_S9_L001,MYH11,45.08257196646459,IDT
Twist-IDT-1501199_S9_L001,BRCA1,43.44220551904523,IDT
Twist-IDT-1501199_S9_L001,TNNI3,45.32723507838772,IDT
Twist-IDT-1501199_S9_L001,PRKAG2,45.00200361775566,IDT
Twist-IDT-1501199_S9_L001,CACNA1S,45.4577197613867,IDT
Twist-IDT-1501199_S9_L001,PMS2,44.11695248340098,IDT
Twist-IDT-1501199_S9_L001,TGFBR1,44.47201796082001,IDT
Twist-IDT-1501199_S9_L001,BMPR1A,44.474715681083126,IDT
Twist-IDT-1501199_S9_L001,TP53,45.32354813484195,IDT
Twist-IDT-1501199_S9_L001,WT1,44.69387455019339,IDT
Twist-IDT-1501199_S9_L001,LMNA,44.15295540749407,IDT
Twist-IDT-1501199_S9_L001,MYBPC3,45.17113409066921,IDT
Twist-IDT-1501199_S9_L001,BRCA2,42.19975278156517,IDT
Twist-IDT-1501199_S9_L001,COL3A1,45.81415427416919,IDT
Twist-IDT-1501199_S9_L001,TGFBR2,44.379604635466016,IDT
Twist-IDT-1501199_S9_L001,RET,45.09775820672008,IDT
Twist-IDT-1501199_S9_L001,SDHB,45.31747546902382,IDT
Twist-IDT-1501199_S9_L001,MYH7,45.02147538338793,IDT
Twist-IDT-1501199_S9_L001,DSP,43.39054873979166,IDT
Twist-IDT-1501199_S9_L001,LDLR,44.15503437253452,IDT
Twist-IDT-1501199_S9_L001,TSC2,45.43905172809369,IDT
Twist-IDT-1501199_S9_L001,VHL,44.09516601594275,IDT
Twist-IDT-1501199_S9_L001,OTC,44.803365612279926,IDT
Twist-IDT-1501199_S9_L001,APOB,42.7163956462565,IDT
Twist-IDT-1501199_S9_L001,MEN1,44.25778875069521,IDT
Twist-IDT-1501199_S9_L001,SDHAF2,43.699586392938954,IDT
Twist-IDT-1501199_S9_L001,RYR1,45.06789650811597,IDT
Twist-IDT-1501199_S9_L001,TPM1,44.60125713252367,IDT
Twist-IDT-1501199_S9_L001,SDHC,45.59085507554316,IDT
Twist-IDT-1501199_S9_L001,STK11,45.00069493792268,IDT
Twist-IDT-1501199_S9_L001,MLH1,44.89712329990178,IDT
Twist-IDT-1501199_S9_L001,MSH2,44.256776430873515,IDT
Twist-IDT-1501199_S9_L001,APC,42.705713297796116,IDT
Twist-IDT-1501199_S9_L001,KCNH2,43.86401942124469,IDT
Twist-IDT-1501199_S9_L001,PCSK9,45.70446552427671,IDT
Twist-IDT-1501199_S9_L001,GLA,44.59128613738959,IDT
AgilentQXT-Twist-0720ME25_S23_L001,SMAD3,48.68775799085924,Twist
AgilentQXT-Twist-0720ME25_S23_L001,DSG2,45.77023099829032,Twist
AgilentQXT-Twist-0720ME25_S23_L001,SMAD4,46.50036171417613,Twist
AgilentQXT-Twist-0720ME25_S23_L001,KCNQ1,49.563252803128144,Twist
AgilentQXT-Twist-0720ME25_S23_L001,ACTC1,48.615366652164404,Twist
AgilentQXT-Twist-0720ME25_S23_L001,SCN5A,47.531647542257346,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MYL2,50.06359272704939,Twist
AgilentQXT-Twist-0720ME25_S23_L001,DSC2,46.71915523755134,Twist
AgilentQXT-Twist-0720ME25_S23_L001,PKP2,46.89320779333104,Twist
AgilentQXT-Twist-0720ME25_S23_L001,PTEN,45.60901984047423,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MUTYH,47.23304915965348,Twist
AgilentQXT-Twist-0720ME25_S23_L001,RYR2,46.903507821670026,Twist
AgilentQXT-Twist-0720ME25_S23_L001,ATP7B,47.07011926053029,Twist
AgilentQXT-Twist-0720ME25_S23_L001,ACTA2,47.849732379282514,Twist
AgilentQXT-Twist-0720ME25_S23_L001,FBN1,47.728001332920876,Twist
AgilentQXT-Twist-0720ME25_S23_L001,NF2,47.95671052500382,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TNNT2,49.20775682112099,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MSH6,44.47868714247567,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TMEM43,49.47776517156026,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MYL3,49.95705283481671,Twist
AgilentQXT-Twist-0720ME25_S23_L001,RB1,46.03473727020064,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TSC1,46.877998021587864,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MYH11,47.711984053332166,Twist
AgilentQXT-Twist-0720ME25_S23_L001,BRCA1,45.03028213420327,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TNNI3,48.829227565254406,Twist
AgilentQXT-Twist-0720ME25_S23_L001,PRKAG2,46.89531692143823,Twist
AgilentQXT-Twist-0720ME25_S23_L001,CACNA1S,49.21508567851277,Twist
AgilentQXT-Twist-0720ME25_S23_L001,PMS2,45.86612214603411,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TGFBR1,47.003192073225584,Twist
AgilentQXT-Twist-0720ME25_S23_L001,BMPR1A,45.85955524090321,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TP53,48.40601780210072,Twist
AgilentQXT-Twist-0720ME25_S23_L001,WT1,47.546198588515146,Twist
AgilentQXT-Twist-0720ME25_S23_L001,LMNA,47.53269460576419,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MYBPC3,49.226040384749915,Twist
AgilentQXT-Twist-0720ME25_S23_L001,BRCA2,43.50472102697024,Twist
AgilentQXT-Twist-0720ME25_S23_L001,COL3A1,47.12061280851742,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TGFBR2,47.35448342714082,Twist
AgilentQXT-Twist-0720ME25_S23_L001,RET,48.468940503967545,Twist
AgilentQXT-Twist-0720ME25_S23_L001,SDHB,47.59020683530714,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MYH7,47.864560337648456,Twist
AgilentQXT-Twist-0720ME25_S23_L001,DSP,45.348691189819576,Twist
AgilentQXT-Twist-0720ME25_S23_L001,LDLR,46.97878111603542,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TSC2,48.77500943070965,Twist
AgilentQXT-Twist-0720ME25_S23_L001,VHL,45.90483176962374,Twist
AgilentQXT-Twist-0720ME25_S23_L001,OTC,47.270779356289644,Twist
AgilentQXT-Twist-0720ME25_S23_L001,APOB,44.70154017364135,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MEN1,48.00071922678626,Twist
AgilentQXT-Twist-0720ME25_S23_L001,SDHAF2,46.270616802887766,Twist
AgilentQXT-Twist-0720ME25_S23_L001,RYR1,48.6433466590236,Twist
AgilentQXT-Twist-0720ME25_S23_L001,TPM1,46.61378504999038,Twist
AgilentQXT-Twist-0720ME25_S23_L001,SDHC,47.40234889117019,Twist
AgilentQXT-Twist-0720ME25_S23_L001,STK11,47.87524416260306,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MLH1,46.851428057631715,Twist
AgilentQXT-Twist-0720ME25_S23_L001,MSH2,45.68511992667584,Twist
AgilentQXT-Twist-0720ME25_S23_L001,APC,43.995677415347615,Twist
AgilentQXT-Twist-0720ME25_S23_L001,KCNH2,47.265385218032804,Twist
AgilentQXT-Twist-0720ME25_S23_L001,PCSK9,48.3904492079285,Twist
AgilentQXT-Twist-0720ME25_S23_L001,GLA,47.306475760942256,Twist
Nextera-Agilent-GIAB_S28_L001,SMAD3,41.20844740043606,Agilent
Nextera-Agilent-GIAB_S28_L001,DSG2,40.25582104439904,Agilent
Nextera-Agilent-GIAB_S28_L001,SMAD4,41.16921523038457,Agilent
Nextera-Agilent-GIAB_S28_L001,KCNQ1,41.79898214522916,Agilent
Nextera-Agilent-GIAB_S28_L001,ACTC1,41.086288895693095,Agilent
Nextera-Agilent-GIAB_S28_L001,SCN5A,40.379686877906344,Agilent
Nextera-Agilent-GIAB_S28_L001,MYL2,42.5851501882248,Agilent
Nextera-Agilent-GIAB_S28_L001,DSC2,41.33456758089048,Agilent
Nextera-Agilent-GIAB_S28_L001,PKP2,41.204132771052905,Agilent
Nextera-Agilent-GIAB_S28_L001,PTEN,40.20464336823429,Agilent
Nextera-Agilent-GIAB_S28_L001,MUTYH,40.39815783317368,Agilent
Nextera-Agilent-GIAB_S28_L001,RYR2,41.342659218889416,Agilent
Nextera-Agilent-GIAB_S28_L001,ATP7B,40.376628767055166,Agilent
Nextera-Agilent-GIAB_S28_L001,ACTA2,41.34381382603597,Agilent
Nextera-Agilent-GIAB_S28_L001,FBN1,41.828670569981284,Agilent
Nextera-Agilent-GIAB_S28_L001,NF2,41.23331072792874,Agilent
Nextera-Agilent-GIAB_S28_L001,TNNT2,43.335703411441905,Agilent
Nextera-Agilent-GIAB_S28_L001,MSH6,39.3650618619426,Agilent
Nextera-Agilent-GIAB_S28_L001,TMEM43,41.610804597608706,Agilent
Nextera-Agilent-GIAB_S28_L001,MYL3,41.132232083005356,Agilent
Nextera-Agilent-GIAB_S28_L001,RB1,41.07342555475908,Agilent
Nextera-Agilent-GIAB_S28_L001,TSC1,40.771617874285,Agilent
Nextera-Agilent-GIAB_S28_L001,MYH11,41.74388074902714,Agilent
Nextera-Agilent-GIAB_S28_L001,BRCA1,40.43098445313207,Agilent
Nextera-Agilent-GIAB_S28_L001,TNNI3,41.73771344391209,Agilent
Nextera-Agilent-GIAB_S28_L001,PRKAG2,41.670304935681614,Agilent
Nextera-Agilent-GIAB_S28_L001,CACNA1S,41.428812407864534,Agilent
Nextera-Agilent-GIAB_S28_L001,PMS2,40.8449232675263,Agilent
Nextera-Agilent-GIAB_S28_L001,TGFBR1,41.27476793841349,Agilent
Nextera-Agilent-GIAB_S28_L001,BMPR1A,40.658089095469265,Agilent
Nextera-Agilent-GIAB_S28_L001,TP53,41.010366212215,Agilent
Nextera-Agilent-GIAB_S28_L001,WT1,41.394922975076504,Agilent
Nextera-Agilent-GIAB_S28_L001,LMNA,40.46593431504715,Agilent
Nextera-Agilent-GIAB_S28_L001,MYBPC3,41.21101399316186,Agilent
Nextera-Agilent-GIAB_S28_L001,BRCA2,39.38650217177869,Agilent
Nextera-Agilent-GIAB_S28_L001,COL3A1,41.0670459076955,Agilent
Nextera-Agilent-GIAB_S28_L001,TGFBR2,40.3513994835907,Agilent
Nextera-Agilent-GIAB_S28_L001,RET,41.09033896353126,Agilent
Nextera-Agilent-GIAB_S28_L001,SDHB,42.55028091332298,Agilent
Nextera-Agilent-GIAB_S28_L001,MYH7,41.09150631519716,Agilent
Nextera-Agilent-GIAB_S28_L001,DSP,39.92019838959057,Agilent
Nextera-Agilent-GIAB_S28_L001,LDLR,41.017024918948266,Agilent
Nextera-Agilent-GIAB_S28_L001,TSC2,41.18759557456023,Agilent
Nextera-Agilent-GIAB_S28_L001,VHL,41.683347575586566,Agilent
Nextera-Agilent-GIAB_S28_L001,OTC,42.02191010676812,Agilent
Nextera-Agilent-GIAB_S28_L001,APOB,40.206810405370206,Agilent
Nextera-Agilent-GIAB_S28_L001,MEN1,40.10966492257694,Agilent
Nextera-Agilent-GIAB_S28_L001,SDHAF2,40.7179670052772,Agilent
Nextera-Agilent-GIAB_S28_L001,RYR1,40.76523714190621,Agilent
Nextera-Agilent-GIAB_S28_L001,TPM1,41.149976915825924,Agilent
Nextera-Agilent-GIAB_S28_L001,SDHC,41.12530881985353,Agilent
Nextera-Agilent-GIAB_S28_L001,STK11,40.45854507296737,Agilent
Nextera-Agilent-GIAB_S28_L001,MLH1,40.86934808440148,Agilent
Nextera-Agilent-GIAB_S28_L001,MSH2,40.705774956835455,Agilent
Nextera-Agilent-GIAB_S28_L001,APC,39.66545589268559,Agilent
Nextera-Agilent-GIAB_S28_L001,KCNH2,40.11950072891055,Agilent
Nextera-Agilent-GIAB_S28_L001,PCSK9,40.550939223716966,Agilent
Nextera-Agilent-GIAB_S28_L001,GLA,41.01025526665654,Agilent
Nextera-Twist-GIAB_S22_L001,SMAD3,44.90037235463924,Twist
Nextera-Twist-GIAB_S22_L001,DSG2,44.33461474111596,Twist
Nextera-Twist-GIAB_S22_L001,SMAD4,45.36282376787184,Twist
Nextera-Twist-GIAB_S22_L001,KCNQ1,44.741130788211464,Twist
Nextera-Twist-GIAB_S22_L001,ACTC1,44.79801413078646,Twist
Nextera-Twist-GIAB_S22_L001,SCN5A,43.499284834625584,Twist
Nextera-Twist-GIAB_S22_L001,MYL2,46.49376642890626,Twist
Nextera-Twist-GIAB_S22_L001,DSC2,45.19816674490492,Twist
Nextera-Twist-GIAB_S22_L001,PKP2,45.17888040720581,Twist
Nextera-Twist-GIAB_S22_L001,PTEN,45.38650697998696,Twist
Nextera-Twist-GIAB_S22_L001,MUTYH,43.92140601859825,Twist
Nextera-Twist-GIAB_S22_L001,RYR2,44.84298875798042,Twist
Nextera-Twist-GIAB_S22_L001,ATP7B,44.151300546787276,Twist
Nextera-Twist-GIAB_S22_L001,ACTA2,45.78437241750658,Twist
Nextera-Twist-GIAB_S22_L001,FBN1,45.385568951629416,Twist
Nextera-Twist-GIAB_S22_L001,NF2,44.671856032697775,Twist
Nextera-Twist-GIAB_S22_L001,TNNT2,45.39083678942322,Twist
Nextera-Twist-GIAB_S22_L001,MSH6,42.940585516930604,Twist
Nextera-Twist-GIAB_S22_L001,TMEM43,45.86746659704484,Twist
Nextera-Twist-GIAB_S22_L001,MYL3,44.80924100154042,Twist
Nextera-Twist-GIAB_S22_L001,RB1,45.00826443066912,Twist
Nextera-Twist-GIAB_S22_L001,TSC1,44.65381338146246,Twist
Nextera-Twist-GIAB_S22_L001,MYH11,44.56837038947441,Twist
Nextera-Twist-GIAB_S22_L001,BRCA1,43.82065655112615,Twist
Nextera-Twist-GIAB_S22_L001,TNNI3,45.41153824223767,Twist
Nextera-Twist-GIAB_S22_L001,PRKAG2,44.48955321195464,Twist
Nextera-Twist-GIAB_S22_L001,CACNA1S,44.76269032717239,Twist
Nextera-Twist-GIAB_S22_L001,PMS2,44.992693767534405,Twist
Nextera-Twist-GIAB_S22_L001,TGFBR1,45.321747850361696,Twist
Nextera-Twist-GIAB_S22_L001,BMPR1A,45.16132978679984,Twist
Nextera-Twist-GIAB_S22_L001,TP53,44.592839229767314,Twist
Nextera-Twist-GIAB_S22_L001,WT1,45.91726299819471,Twist
Nextera-Twist-GIAB_S22_L001,LMNA,44.0463098101674,Twist
Nextera-Twist-GIAB_S22_L001,MYBPC3,44.63072760410643,Twist
Nextera-Twist-GIAB_S22_L001,BRCA2,43.60654342386549,Twist
Nextera-Twist-GIAB_S22_L001,COL3A1,45.43281805219865,Twist
Nextera-Twist-GIAB_S22_L001,TGFBR2,44.30841718385218,Twist
Nextera-Twist-GIAB_S22_L001,RET,43.89039741461313,Twist
Nextera-Twist-GIAB_S22_L001,SDHB,44.71786538575673,Twist
Nextera-Twist-GIAB_S22_L001,MYH7,44.38048791656543,Twist
Nextera-Twist-GIAB_S22_L001,DSP,43.85927800966372,Twist
Nextera-Twist-GIAB_S22_L001,LDLR,44.723705358981896,Twist
Nextera-Twist-GIAB_S22_L001,TSC2,44.577218224220736,Twist
Nextera-Twist-GIAB_S22_L001,VHL,44.52056939348308,Twist
Nextera-Twist-GIAB_S22_L001,OTC,45.106409902720024,Twist
Nextera-Twist-GIAB_S22_L001,APOB,43.379636221235394,Twist
Nextera-Twist-GIAB_S22_L001,MEN1,43.828594100968715,Twist
Nextera-Twist-GIAB_S22_L001,SDHAF2,43.61619452065768,Twist
Nextera-Twist-GIAB_S22_L001,RYR1,44.70209502532449,Twist
Nextera-Twist-GIAB_S22_L001,TPM1,44.663412394406556,Twist
Nextera-Twist-GIAB_S22_L001,SDHC,45.18339901038396,Twist
Nextera-Twist-GIAB_S22_L001,STK11,44.325082713715254,Twist
Nextera-Twist-GIAB_S22_L001,MLH1,44.98747267235118,Twist
Nextera-Twist-GIAB_S22_L001,MSH2,44.49767590948627,Twist
Nextera-Twist-GIAB_S22_L001,APC,43.38979979401421,Twist
Nextera-Twist-GIAB_S22_L001,KCNH2,43.80411194200965,Twist
Nextera-Twist-GIAB_S22_L001,PCSK9,44.040692886456156,Twist
Nextera-Twist-GIAB_S22_L001,GLA,45.18054627142297,Twist
KAPAEnzyme-IDT-GIAB_S47_L002,SMAD3,45.56478982678003,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,DSG2,44.83808903217373,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,SMAD4,45.59591208413086,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,KCNQ1,46.30407905655953,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,ACTC1,46.30167132118757,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,SCN5A,45.65845607190086,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MYL2,48.03074296724875,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,DSC2,45.19341792957287,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,PKP2,45.79301351013362,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,PTEN,45.63386071434862,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MUTYH,45.51967158696722,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,RYR2,45.918201321616465,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,ATP7B,45.497475097926035,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,ACTA2,46.25476861898481,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,FBN1,45.776445706626596,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,NF2,46.38739413855358,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TNNT2,48.03819591241237,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MSH6,43.636086318732104,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TMEM43,47.82931119050677,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MYL3,46.92110046597723,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,RB1,45.902115576722764,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TSC1,45.4826044249244,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MYH11,46.230500851127246,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,BRCA1,44.67388193237643,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TNNI3,46.95176614656558,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,PRKAG2,46.644760522040045,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,CACNA1S,46.501091112266955,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,PMS2,44.6895119692186,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TGFBR1,45.873937541200455,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,BMPR1A,46.18651461476988,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TP53,45.9765522117828,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,WT1,46.3163189202461,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,LMNA,44.44784568195744,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MYBPC3,46.07314450118802,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,BRCA2,43.40548760708052,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,COL3A1,46.61840558696762,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TGFBR2,45.35272364399704,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,RET,46.137670188498895,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,SDHB,46.93054524326545,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MYH7,46.081061632718274,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,DSP,44.56695369417855,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,LDLR,44.79116106568056,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TSC2,46.207361473052224,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,VHL,44.469828525033776,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,OTC,46.11575720498545,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,APOB,43.84683986874417,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MEN1,44.497191671939476,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,SDHAF2,44.65713565371534,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,RYR1,45.893561692298704,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,TPM1,46.387647168705314,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,SDHC,47.719344129964504,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,STK11,45.33026759285026,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MLH1,46.131449318483995,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,MSH2,44.495668929499594,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,APC,43.858046576913,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,KCNH2,44.88424522361007,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,PCSK9,46.098294963403156,IDT
KAPAEnzyme-IDT-GIAB_S47_L002,GLA,45.73066291848599,IDT
NexteraCap-Agilent-1501199_S29_L001,SMAD3,44.245691685881496,Agilent
NexteraCap-Agilent-1501199_S29_L001,DSG2,43.225460481188634,Agilent
NexteraCap-Agilent-1501199_S29_L001,SMAD4,43.276615219645095,Agilent
